103	1115	0.00989424530416727
13	4453	4.276116378605366E-4
79	2012	0.001249718596227467
72	2271	0.010970871895551682
37	3579	6.280667175576071E-13
37	3580	5.150015071515857E-13
79	2024	0.001226162537932396
30	3837	0.010640551336109638
37	3575	6.243503435608699E-13
13	4464	5.810484872199595E-4
30	3835	0.007020566146820784
55	2917	4.8349646385759115E-4
13	4491	5.879026721231639E-4
84	1871	0.0
13	4501	6.043422035872936E-4
128	128	1.0
79	1947	0.0013961022486910224
18	4221	2.580455329734832E-4
13	4418	4.522533854469657E-4
13	4427	5.72979508433491E-4
103	1106	0.012154881842434406
111	810	0.0
119	658	0.02790127880871296
103	1254	0.009507808834314346
72	2411	0.010398304089903831
119	681	0.024842018261551857
79	2159	0.0012167226523160934
119	695	0.02683211863040924
103	1304	0.011751143261790276
79	2190	7.801186293363571E-4
72	2326	0.007884670980274677
112	847	3.7373602390289307E-4
103	1208	0.010858790948987007
69	2463	0.025741206482052803
132	132	1.0
112	880	4.026445094496012E-4
55	2998	4.1342643089592457E-4
69	2491	0.027645042166113853
13	4564	4.9955042777583E-4
72	2381	0.010622100904583931
13	4570	5.901501281186938E-4
72	2523	0.011305885389447212
69	2629	0.018027760088443756
20	4443	2.802596928649634E-45
18	4517	2.4304490943904966E-4
103	1381	0.007148123346269131
42	3648	0.010451870039105415
41	3684	2.802596928649634E-45
13	4725	6.185407983139157E-4
137	137	1.0
119	817	0.026239637285470963
42	3671	0.011216453276574612
138	138	1.0
18	4574	1.7637567361816764E-4
135	135	1.0
79	2206	0.0012719078222289681
72	2476	0.009591061621904373
103	1327	0.01061666663736105
30	4035	0.009321856312453747
30	4050	0.009077418595552444
30	4062	0.010415851138532162
119	770	0.02618834376335144
55	3136	4.134337941650301E-4
42	3614	0.011979705654084682
136	136	1.0
112	1034	2.8182973619550467E-4
42	3620	0.011140141636133194
119	772	0.0203925222158432
112	1179	4.532421298790723E-4
140	140	1.0
72	2668	0.007789819035679102
103	1530	0.011867492459714413
119	936	0.0191158726811409
55	3307	4.5520596904680133E-4
69	2808	0.018081078305840492
141	141	1.0
13	4891	3.528654051478952E-4
37	3999	6.698920389756891E-13
55	3332	3.3157170400954783E-4
55	3214	4.8641834291629493E-4
69	2723	0.020024186000227928
69	2720	0.02427808940410614
103	1473	0.01193162426352501
103	1471	0.006786306854337454
139	139	1.0
112	1155	4.6160389319993556E-4
112	1298	4.8146297922357917E-4
30	4332	0.011005968786776066
69	2885	0.016873758286237717
69	2915	0.018090052530169487
55	3432	2.578745479695499E-4
69	2914	0.025574151426553726
103	1656	0.011693717911839485
55	3430	3.599303017836064E-4
18	4797	2.489039034117013E-4
30	4366	0.009467318654060364
72	2811	0.012007682584226131
144	144	1.0
18	4805	2.5338504929095507E-4
72	2827	0.009166914038360119
139	345	0.0
69	2822	0.0191867183893919
30	4265	0.012099015526473522
42	3835	0.011628102511167526
145	18	1.9453415006864816E-4
69	2843	0.02759246900677681
142	142	1.0
79	2470	0.0011649165535345674
9	5058	2.470318358033836E-28
42	3837	0.008106830529868603
30	4298	0.011611786670982838
103	1596	0.008977198041975498
18	4903	2.7326654526405036E-4
18	4901	2.5068913237191737E-4
55	3540	4.4979312224313617E-4
42	4035	0.009458172135055065
103	1778	0.012759082950651646
30	4487	0.007526923902332783
69	3040	0.025451280176639557
30	4483	0.009778536856174469
42	4050	0.0072763157077133656
55	3577	4.659225232899189E-4
119	1207	0.017735980451107025
18	4955	2.803197130560875E-4
42	4062	0.009664257988333702
13	5136	6.245211116038263E-4
79	2703	0.0012268448481336236
119	1223	0.020210949704051018
148	148	1.0
72	2844	0.007048670202493668
82	2472	2.868990449889344E-40
18	4836	2.3995836090762168E-4
72	2849	0.011543447151780128
145	145	1.0
55	3476	3.762894484680146E-4
72	2858	0.008656342513859272
13	5049	5.520605482161045E-4
39	4085	0.0
72	2876	0.010661461390554905
72	2871	0.012096178717911243
9	5216	2.4612951355031387E-28
69	2996	0.013784363865852356
13	5063	5.683822091668844E-4
14	5038	1.2733329160739959E-28
145	187	2.099964185617864E-4
119	1296	0.0186157263815403
119	1303	0.023677580058574677
30	4593	0.009245977737009525
119	1311	0.026458008214831352
145	348	2.0419481734279543E-4
30	4600	0.010248702019453049
37	4351	7.114616513113903E-13
72	3054	0.012014616280794144
119	1354	0.027084778994321823
145	390	1.9232895283494145E-4
72	3091	0.011811833828687668
69	3077	0.01703125424683094
72	2985	0.011561469174921513
119	1265	0.028355425223708153
119	1266	0.027404075488448143
149	149	1.0
72	3010	0.006952285300940275
119	1269	0.02717561088502407
119	1282	0.022635716944932938
145	464	2.787461271509528E-4
30	4716	0.011489338241517544
119	1442	0.024771438911557198
42	4298	0.013138127513229847
5	5670	0.0
13	5394	5.55525824893266E-4
69	3328	0.019355352967977524
103	1954	0.011841706931591034
55	3738	5.899054303881712E-5
30	4660	0.011921858415007591
92	2376	0.0
30	4669	0.01182031724601984
152	152	1.0
79	2859	0.0013610613532364368
13	5311	4.88311517983675E-4
55	3775	4.607135197147727E-4
69	3267	0.02466515451669693
42	4265	0.010872242040932178
112	1671	3.301930264569819E-4
119	1562	0.025653930380940437
55	3927	4.221568815410137E-4
69	3409	0.01449817605316639
72	3298	0.012093756347894669
119	1569	0.017121532931923866
103	2157	0.009573770686984062
157	157	1.0
30	4864	0.009614652022719383
158	158	1.0
112	1859	4.987738211639225E-4
103	2080	0.007406697142869234
42	4332	0.01168825477361679
18	5233	1.5561198233626783E-4
18	5231	2.306465175934136E-4
112	1751	2.734879089985043E-4
18	5248	2.8728749020956457E-4
42	4366	0.007480417378246784
156	156	1.0
