55291	63331	4.1048773269380945E-9
55479	56359	6.430020331998486E-17
55305	62803	3.2281657416193687E-22
55330	61916	8.387881403039638E-16
55354	61030	1.8464253255105085E-18
55518	54964	2.4274950649791427E-28
55622	51121	2.118402562700794E-6
55457	57227	7.691923542552104E-8
55311	62599	1.3544778922183797E-15
55300	63013	2.43290196522139E-6
55503	55503	0.9999945163726807
55371	60432	1.7529488971490537E-10
55343	61472	2.12405661703867E-28
55632	50782	1.3800017768517137E-6
55513	55158	1.3590980771360783E-11
55587	52429	7.738415463975912E-10
55510	55278	4.916404516258606E-20
55504	55504	0.9999999403953552
55505	55505	0.9999999403953552
55286	63612	1.9584411032133193E-22
55591	52331	8.01792864601889E-16
55555	53663	3.508176149580322E-8
55506	55449	0.0
55608	51675	6.9193405883457185E-25
55370	60493	3.6277111870042233E-10
55506	55506	0.9999999403953552
55443	57826	2.4768048660916975E-6
55606	51828	1.8705818474217063E-28
55586	52561	1.024715090558459E-9
55632	50865	1.1168156106577953E-6
55504	55627	2.4648083874574416E-18
55567	53296	8.388449934670916E-10
55546	54119	4.51966562049419E-13
55479	56604	4.409580731511983E-17
55508	55508	0.9999999403953552
55591	52439	1.3030014765522493E-15
55335	61913	2.566524548441862E-9
55553	53850	5.23398661839899E-20
55352	61288	2.044971433508568E-28
55509	55509	0.9999999403953552
55510	55510	0.9999999403953552
55386	60099	1.8154286181015777E-6
55418	58946	1.9438860200281908E-18
55291	63650	3.393059166967305E-9
55538	54511	8.262360040589556E-8
55511	55511	0.9999999403953552
55656	50151	2.453662091284059E-6
55335	61999	2.342906535446332E-9
55377	60496	0.9090908169746399
55532	54763	6.849248893558979E-5
55643	50656	1.1180346165746199E-14
55444	58026	3.5029515399465083E-10
55628	51221	9.382043549715537E-15
55468	57113	4.3272397221016945E-8
55365	60972	6.745070280089749E-9
55345	61702	7.070037333356538E-10
55606	52046	1.5078920443715388E-28
55545	54348	3.880943122425151E-9
55525	55091	3.913428131621474E-22
55656	50218	1.5364261116701527E-6
55513	55513	0.9999999403953552
55596	52442	5.3484907169831786E-8
55436	58409	3.5559361011294754E-10
55479	56818	4.2993231806868297E-17
55660	50129	1.0949994073432734E-15
55623	51481	7.447255285580678E-17
55515	55515	0.9999983906745911
55358	61333	4.374657436301277E-8
55553	54099	3.27175652411894E-20
55587	52850	1.061459475870663E-9
55358	61360	4.0806110490620995E-8
55389	60221	2.0976708370312735E-8
55383	60446	4.0184422087606586E-13
55643	50804	7.819908118939477E-15
55468	57320	4.7870848618458695E-8
55480	56887	1.4073885112875217E-10
55567	53643	8.974844201148358E-10
55656	50356	2.4473188204865437E-6
55300	63572	1.546589373901952E-6
55480	56893	3.9013209329752385E-10
55646	50751	3.0727164477173093E-18
55532	55019	7.265760359587148E-5
55567	53724	8.160925268896335E-10
55518	55518	0.9999998211860657
55622	51680	2.3628667804587167E-6
55335	62301	1.6070527131262224E-9
55333	62415	7.45001471485888E-25
55565	53810	9.941255717932362E-14
55628	51490	0.0017372651491314173
55534	54969	0.0
55505	56043	7.749514598824961E-15
55387	60449	1.5815259042192299E-18
55661	50300	0.0
55484	56852	2.802596928649634E-45
55510	55926	6.268149792197806E-20
55521	55521	0.9999999403953552
55513	55819	1.5099969885579156E-11
55628	51544	1.2064221658074272E-14
55553	54324	3.7030152144091306E-20
55456	57955	0.909090518951416
55660	50410	1.2853220989980391E-15
55670	50026	2.802596928649634E-45
55589	53024	1.8390721890840729E-28
55431	58877	2.7952794886556556E-20
55518	55699	1.5787355718165004E-28
55457	57956	6.708177124892245E-8
55656	50574	2.3693114599154796E-6
55311	63393	1.29362842171617E-15
55546	54673	3.858304192631834E-13
55353	61817	5.667906421980007E-11
55508	56083	1.387216175263717E-10
55555	54371	2.8716085509472578E-8
55524	55524	0.9999999403953552
55538	55058	7.106442012627667E-8
55513	55987	1.3356636109629338E-11
55596	52917	5.1413142188039274E-8
55641	51221	1.1848584010362272E-14
55672	50074	1.5064567648881422E-10
55456	58075	2.2525469272349625E-33
55525	55525	0.9999999403953552
55387	60679	2.9521372958496888E-18
55622	51958	2.198309402956511E-6
55672	50111	1.724378834166984E-10
55586	53296	8.219742664294927E-10
55440	58738	1.3372246598919446E-7
55509	56188	6.15577721581979E-15
55670	50232	2.802596928649634E-45
55527	55527	0.9999999403953552
55673	50103	3.695287986715812E-8
55551	54623	1.2852236977778375E-5
55555	54516	4.186178514942185E-8
55622	52037	1.4966444723540917E-6
55672	50187	9.394535149809258E-11
55672	50199	1.587148468207289E-10
55360	61745	1.797295967003687E-18
55508	56240	8.238561222118079E-11
55457	58133	8.364914094727283E-8
55632	51658	1.280929154745536E-6
55551	54709	1.2775880350091029E-5
55433	59076	5.979178695270093E-6
55567	54089	1.2027939755299144E-9
55564	54203	1.0297199545269238E-15
55468	57756	4.1016839702479047E-8
55622	52065	2.0168886294413824E-6
55586	51385	8.484887792370444E-10
55591	51208	1.2526156158057088E-15
55525	53626	4.771797653794299E-22
55480	55370	2.547224375870627E-10
55553	52678	1.400518074365571E-20
55474	55587	7.960021530806216E-10
55477	55477	0.9999999403953552
55596	51075	6.757703374660196E-8
55622	50151	1.3679283483725158E-6
55548	52876	6.87964394924679E-17
55350	60203	3.8704484062179745E-10
55272	63091	1.3326023390860707E-18
55551	52774	1.196761877508834E-5
55479	55479	0.9999966621398926
55627	50004	2.2644606936037292E-18
55586	51521	9.201785444723498E-10
55551	52819	1.548681757412851E-5
55575	51908	1.714110320516046E-40
55365	59688	4.947603660099276E-9
55622	50218	2.4444773316645296E-6
55480	55480	0.9999999403953552
55565	52364	9.369195415158404E-14
55332	60986	0.0
55505	54559	7.571410675071694E-15
55525	53827	1.2809634450594245E-22
55619	50349	0.0
55444	56829	2.3140585281300474E-10
55545	53140	3.544710747149793E-9
55488	55226	7.208871086877844E-13
55608	50815	5.066220040320053E-25
55353	60258	4.028662650639333E-20
55274	63182	1.1900384677687725E-8
55282	62924	4.4525136615874983E-13
55574	52103	3.4747627703986204E-33
55350	60392	9.496743391679274E-10
55273	63245	1.0489982146810739E-11
55545	53186	6.040108857519044E-9
55415	57997	6.795072341674878E-17
55632	50005	1.0856273320314358E-6
55504	54743	3.0124716429341535E-18
55484	55484	0.9999999403953552
55443	57006	2.3238721951202024E-6
55622	50356	2.436790964566171E-6
55586	51696	8.542230256480821E-10
55591	51562	1.0322523712809773E-15
55587	51711	9.719136606634038E-10
55282	62969	6.732931269806675E-13
55300	62305	2.026021775236586E-6
55565	52504	6.635027271530147E-14
55300	62350	2.131171413566335E-6
55291	62685	4.830486677320778E-9
55627	50260	1.7754619143498906E-18
55364	59996	1.9555533573318115E-20
55606	51016	1.4338332972550443E-28
55345	60676	9.14340325675056E-10
55468	56128	3.38792602860849E-8
55589	51651	1.3782546905492959E-28
55280	63085	3.7058271118439734E-8
55532	53763	5.484511348186061E-5
55365	59943	1.016367345840763E-8
55632	50098	1.8175518334828666E-6
55350	60539	6.294573196008457E-10
55493	55248	0.0
55370	59806	3.9575037691363946E-10
55510	54596	5.746471536785046E-20
55375	59596	3.8069119254538486E-13
55479	55757	4.57558562341178E-17
55383	59356	4.2143963015564556E-13
55545	53363	9.953349255908961E-9
55632	50144	1.6423829265477252E-6
55538	53594	4.1717907350857786E-8
55275	63331	4.7753410115092265E-9
55331	61264	1.1306090747864941E-14
55545	53348	5.906352296136674E-9
55543	53458	0.0
55511	54647	9.312992920929554E-17
55567	52561	9.918158516697417E-10
55488	55488	0.9999999403953552
55623	50494	6.304482108281518E-17
55489	55489	0.9999997019767761
55622	50574	1.7757802197593264E-6
55532	53909	7.680408452870324E-5
55566	52631	0.0
55525	54192	5.074585377738811E-23
55474	56059	4.6354209359833476E-10
55278	63314	3.208352807049324E-20
55370	59914	3.369529932850668E-10
55509	54810	7.599232319257208E-15
55412	58410	0.0
55587	51907	6.965185650464889E-10
55280	63267	4.391181107621378E-8
55335	61241	1.217321576874042E-9
55447	57102	1.1809544050065085E-15
55474	56143	4.612619175503596E-10
55474	56122	8.760751568637204E-10
55538	53756	7.22594961644063E-8
55474	56135	1.0574779940597523E-9
55546	53514	3.9518296404347786E-13
55538	53813	1.202381645271089E-5
55608	51223	5.754712693455598E-25
55386	59420	2.1478597318491666E-6
55360	60382	2.0908818051431517E-18
55474	56167	9.489450336630512E-10
55515	54688	3.7010068620890735E-11
55370	60056	3.689349103996875E-10
55555	53212	4.359697314271216E-8
55586	52066	1.2678772476348854E-9
55565	52844	8.8885441975467E-14
55565	52846	4.764188650248184E-14
55436	57620	2.5607721498843716E-10
55418	58260	2.025789515175282E-18
55568	52710	2.9581349756761576E-18
55551	53343	1.5391651686513796E-5
55565	52827	8.48862131844555E-14
55493	55493	0.9999999403953552
55333	61454	7.676977885900017E-25
55298	62751	1.3045605889224366E-14
55532	54101	7.596879004267976E-5
55330	61557	5.938632167099033E-16
55551	53421	1.6197169316001236E-5
55513	54830	8.102208140514655E-12
55433	57767	4.366935172583908E-6
55533	54115	1.6268792463425634E-28
55551	53450	1.8195049051428214E-5
55275	63650	4.458755142877635E-9
55635	50334	5.601520200932314E-17
55480	56114	1.748357153497082E-10
55515	54824	2.104418722614909E-11
55387	59560	2.61968306790697E-18
55622	50844	2.0130289613007335E-6
55480	56101	3.137317627910363E-10
55538	53957	5.313877693424729E-8
55574	52660	2.8435178959032364E-33
55503	55298	7.934124582646088E-15
55280	63551	2.794227249580672E-8
55331	61664	1.085467131488934E-14
55371	60191	9.213505652860832E-11
55532	54239	5.6257998949149624E-5
55498	55498	0.9999999403953552
55515	54911	4.588853602660592E-11
55365	60463	6.843097644093632E-9
55286	63391	4.0801133049349704E-22
55280	63614	3.714767160545307E-8
55300	62850	2.2602696390094934E-6
55500	55500	0.9999998211860657
55623	50956	5.688558130218614E-17
55635	50531	8.237965835798487E-17
55331	61785	4.496677264890321E-15
55622	51020	2.675194309631479E-6
55548	53787	6.002145609159917E-17
55596	52017	6.189367951492386E-8
55335	61651	2.3184039132928547E-9
55365	60544	5.341824760307645E-9
55479	56326	6.604512427855322E-17
55300	62954	2.1360322079999605E-6
55648	50079	4.049888137520885E-14
55646	50154	2.866559257626484E-18
55386	59775	1.5631172800567583E-6
55443	55656	1.2539451290649595E-6
55509	53223	8.302712663709692E-15
55511	53122	8.518570645867096E-17
55440	55753	1.072696349524449E-7
55550	51689	2.944363880179609E-22
55275	61903	4.724543867240527E-9
55521	52801	1.6033531381916266E-13
55350	59131	3.3895031226194305E-10
55548	51806	8.113178030333228E-17
55449	55449	0.9999999403953552
55427	56266	1.659268100695499E-8
