7012	1050
46	20
26	72
32	50
6444	72
92	50
9641	189
176	161
191	186
6479	170
186	191
209	481
250	208
7476	237
296	296
317	225
319	319
318	90
355	368
385	385
9987	430
9987	440
435	467
467	467
517	517
520	520
8068	524
6782	598
575	575
8140	583
609	569
7062	606
10431	633
10431	3633
606	606
640	640
8103	5569
6602	713
9025	23
695	695
726	726
752	752
7472	715
6744	690
6744	763
7134	776
6776	752
8518	729
9085	790
798	773
843	843
843	794
827	827
889	889
893	893
55	843
55	278
880	932
917	917
7499	898
10428	290
923	923
983	972
968	992
1032	1032
161	996
161	993
3172	1040
9084	1055
2322	2322
2334	2334
6771	1184
6453	1266
1203	1247
1214	1214
2218	2218
1223	1223
10122	1943
8896	5547
1381	1381
1403	1403
1398	1435
10490	4394
1493	1493
1463	1463
413	413
445	1493
1468	1468
1556	1556
4502	4502
1536	1536
1550	1550
1614	1614
1588	1516
6437	1751
1656	1656
1699	1699
9969	1689
7918	5987
9858	1684
1630	1730
1700	1700
1815	1815
10694	1681
5277	5277
9526	1845
1880	1954
9999	1919
8664	1928
1926	1926
1970	2117
2036	2101
1961	2006
2097	372
431	431
2012	2059
7216	2084
8558	2006
8558	431
2134	1982
9329	2141
9204	2194
2073	1869
2197	2197
983	2972
2313	2313
2313	2379
2199	2199
2220	2124
6422	2288
2304	2304
2247	2247
2306	1338
2306	2310
2299	2299
6745	2283
1959	2013
7174	5517
9214	2081
2418	2418
9097	4712
2429	2429
2356	4172
2356	1400
7250	3070
1275	1275
7589	1959
7399	968
2440	2595
2487	4172
2459	2459
2502	2354
1139	2595
2450	2450
2458	2458
8898	2470
2526	2526
2568	2486
2080	2643
6293	2758
2518	2518
3070	3070
2549	2551
2490	2490
9061	2612
2537	1271
648	2642
648	656
6799	2031
1776	1776
2642	648
2685	2685
2633	2633
2608	6293
10665	2516
2629	2636
2646	2638
2684	2684
8690	6279
2873	2873
2741	2763
9791	2680
2754	2859
2703	2703
2790	2599
2603	2617
2895	6153
2898	2138
2849	2849
2753	4901
2909	2909
9428	2773
2814	775
2814	3671
2814	2859
9266	6178
8289	2956
2859	2859
9160	2897
2969	2969
2942	2942
3036	3036
2962	2962
2998	2998
8265	2899
2934	2824
2996	1247
3045	3054
3138	3138
8782	3224
3143	3143
7565	1799
3271	3271
3178	3178
3303	3204
3435	3509
3435	3317
3349	6135
3422	3422
3258	3258
7685	3380
8939	6301
3430	3430
6581	3230
3409	3540
3370	3452
9839	2265
2816	3470
3353	3353
3501	3501
3423	1142
6566	1859
7509	3353
3505	3505
3432	3551
3451	3451
3634	3455
7596	3528
3546	3482
8499	3356
7370	3507
3477	531
3477	6113
3427	3246
1470	3727
3783	3783
3553	3553
1804	4062
3540	3540
3540	3418
3568	3567
4843	4843
9228	3761
3562	3585
3671	3620
3635	1118
3657	5695
3695	4121
3694	3566
3760	3760
3609	3506
3708	3708
9178	3937
3769	3867
3457	3787
406	3475
3787	3787
3710	3710
3968	3968
3690	3455
3690	1018
8595	3590
4006	998
3410	3410
931	931
3026	3026
3611	3611
3928	3928
3933	3933
4441	4165
3879	5370
3838	3838
9128	476
4302	4302
3936	3936
3975	3931
3975	3975
8222	394
7299	1172
920	3983
3909	5757
1388	998
7671	2993
510	673
3918	4326
4126	920
4277	4277
4480	4155
4480	1306
4081	4081
4207	4207
8902	4499
571	4207
5029	5029
6852	4172
4165	4140
4165	2343
1493	673
4098	2003
4059	1660
4675	4675
7983	1089
1089	6031
1089	4449
4140	4165
3988	3988
4281	4281
4225	3506
4152	4152
8630	1121
4217	5450
8040	6199
4195	4195
687	4338
4254	4254
4318	4147
4396	4597
3829	3829
9752	4368
4376	4376
4762	4762
4293	4428
4293	4172
6896	6360
16	16
4220	4220
2900	2900
4080	4080
4903	4903
4511	4431
4409	4409
5442	5218
4452	4452
7192	4232
4374	4374
2951	2951
4499	2918
7040	4688
1361	4612
1361	4562
5866	6238
4100	4225
4888	2076
4586	4810
8397	4464
4565	4565
10403	5587
1398	3239
4695	4695
8326	1961
7827	5849
5195	5283
4518	4456
4518	1398
4720	4840
4449	2305
4810	4586
4428	4428
4428	4351
4597	4597
4663	4794
9306	4344
1250	5629
4456	3506
4664	6133
3881	4751
9714	1673
4624	4624
7570	1824
8244	3696
4635	4635
4797	4695
5770	4713
10582	4576
5084	2000
4925	4713
4731	4614
10508	4992
9868	6133
4531	4531
9718	4587
1417	1417
5049	5049
8309	5090
7096	5086
5307	5307
10401	4597
8400	98
5014	4395
4744	6249
4713	5770
9317	4627
4990	4864
8135	6043
5080	193
4682	5513
1460	1460
4840	4772
1508	4699
10059	3614
4907	1423
5609	5411
5147	4864
4959	5804
4959	1622
4959	4959
5155	3352
4986	4945
8225	4980
5171	5171
5299	5299
7780	2063
7880	4407
5166	5166
3040	4788
4479	1996
5513	3098
5513	5014
5513	5560
5513	5613
4676	4676
10676	4958
5047	1243
4883	4998
5091	5091
5995	4249
10030	3656
725	943
8507	2939
5134	1460
5291	5291
5682	5682
5284	5284
9925	4808
3732	5050
8765	4883
5228	2796
5131	4643
10011	5384
5808	5894
5537	2728
4866	1513
5518	5666
5382	5690
6092	6172
5287	5114
7319	5458
5389	5348
5389	5389
5206	5206
2454	2454
5622	5619
7076	1298
8889	5335
10198	5131
7751	5054
10504	5080
6307	1036
6307	582
5430	4955
6197	6197
5757	6092
5608	5608
6892	4879
10171	5389
8036	5642
5356	5763
5903	6251
6238	6238
5756	5756
5882	5882
9875	5469
8711	5274
5512	5512
8542	5131
5679	6092
9210	3771
5531	5813
5713	5412
7542	4495
7542	5402
650	650
10360	3514
5630	5389
4835	4835
5825	5825
6172	6307
6172	6267
7217	631
6173	6174
6173	1757
6173	66
5813	5813
4979	5489
8579	6337
9904	5131
9904	4642
9759	4043
5149	6221
6066	6066
9600	6022
10532	1465
5823	5820
8042	5415
6383	6383
4184	6001
5700	5382
3427	3427
5555	5267
5555	5537
4222	5433
5709	5709
5746	5746
10190	5269
5122	4427
6017	6017
5783	5783
5579	5265
6663	5582
7874	6015
2905	5548
8328	110
10501	318
6302	6267
5545	5542
2294	5908
5750	5685
7009	5372
5656	5937
8139	5906
9870	6044
10484	6302
5772	5772
5807	5807
6001	3101
6001	4184
10467	5538
5857	4841
1664	1664
8006	6164
9978	5540
6139	6140
6002	5656
10511	5872
6023	6021
8590	6002
8658	1992
5625	5625
5990	5990
10331	5861
10211	5835
10211	1722
6008	6133
6008	6253
6033	6033
780	780
8259	5679
10236	4809
1017	1017
6132	6132
5908	2294
6163	6161
6367	4069
8723	5404
8388	6267
5939	5596
9522	5702
6350	2369
6253	6253
4702	98
10061	5567
6268	6268
10168	1746
5894	4809
6673	6299
5732	5003
6188	6172
9133	5851
8003	2061
8390	4630
9971	1489
8447	3002
10151	5612
10277	1401
8298	3278
7356	5865
8344	263
6158	582
