50000	50000
50000	50263
50000	50303
50000	50315
50000	50405
50000	50945
50000	51472
50000	51758
50000	52420
50000	53048
50000	53112
50000	55448
50000	56053
50000	56287
50000	57192
50000	58037
50000	58276
50000	59574
50000	59590
50000	60510
50000	60521
50000	60545
50000	60658
50000	62684
50000	62962
50000	63185
50263	50000
50263	50263
50263	50303
50263	50315
50263	50405
50263	50945
50263	51472
50263	51758
50263	52420
50263	53048
50263	53112
50263	55448
50263	56053
50263	56287
50263	57192
50263	58037
50263	58276
50263	59574
50263	59590
50263	60510
50263	60521
50263	60545
50263	60658
50263	62684
50263	62962
50263	63185
50303	50000
50303	50263
50303	50303
50303	50315
50303	50405
50303	50945
50303	51472
50303	51758
50303	52420
50303	53048
50303	53112
50303	55448
50303	56053
50303	56287
50303	57192
50303	58037
50303	58276
50303	59574
50303	59590
50303	60510
50303	60521
50303	60545
50303	60658
50303	62684
50303	62962
50303	63185
50315	50000
50315	50263
50315	50303
50315	50315
50315	50405
50315	50945
50315	51472
50315	51758
50315	52420
50315	53048
50315	53112
50315	55448
50315	56053
50315	56287
50315	57192
50315	58037
50315	58276
50315	59574
50315	59590
50315	60510
50315	60521
50315	60545
50315	60658
50315	62684
50315	62962
50315	63185
50405	50000
50405	50263
50405	50303
50405	50315
50405	50405
50405	50945
50405	51472
50405	51758
50405	52420
50405	53048
50405	53112
50405	55448
50405	56053
50405	56287
50405	57192
50405	58037
50405	58276
50405	59574
50405	59590
50405	60510
50405	60521
50405	60545
50405	60658
50405	62684
50405	62962
50405	63185
50945	50000
50945	50263
50945	50303
50945	50315
50945	50405
50945	50945
50945	51472
50945	51758
50945	52420
50945	53048
50945	53112
50945	55448
50945	56053
50945	56287
50945	57192
50945	58037
50945	58276
50945	59574
50945	59590
50945	60510
50945	60521
50945	60545
50945	60658
50945	62684
50945	62962
50945	63185
51472	50000
51472	50263
51472	50303
51472	50315
51472	50405
51472	50945
51472	51472
51472	51758
51472	52420
51472	53048
51472	53112
51472	55448
51472	56053
51472	56287
51472	57192
51472	58037
51472	58276
51472	59574
51472	59590
51472	60510
51472	60521
51472	60545
51472	60658
51472	62684
51472	62962
51472	63185
51758	50000
51758	50263
51758	50303
51758	50315
51758	50405
51758	50945
51758	51472
51758	51758
51758	52420
51758	53048
51758	53112
51758	55448
51758	56053
51758	56287
51758	57192
51758	58037
51758	58276
51758	59574
51758	59590
51758	60510
51758	60521
51758	60545
51758	60658
51758	62684
51758	62962
51758	63185
52420	50000
52420	50263
52420	50303
52420	50315
52420	50405
52420	50945
52420	51472
52420	51758
52420	52420
52420	53048
52420	53112
52420	55448
52420	56053
