0	0
1	1
1	313
1	1702
1	2758
1	3131
1	3133
1	3134
1	3304
1	3530
1	3606
1	4576
1	4784
1	6221
1	7523
1	8145
1	8578
1	9138
1	9502
1	9680
1	10704
313	1
313	313
313	1702
313	2758
313	3131
313	3133
313	3134
313	3304
313	3530
313	3606
313	4576
313	4784
313	6221
313	7523
313	8145
313	8578
313	9138
313	9502
313	9680
313	10704
1702	1
1702	313
1702	1702
1702	2758
1702	3131
1702	3133
1702	3134
1702	3304
1702	3530
1702	3606
1702	4576
1702	4784
1702	6221
1702	7523
1702	8145
1702	8578
1702	9138
1702	9502
1702	9680
1702	10704
2758	1
2758	313
2758	1702
2758	2758
2758	3131
2758	3133
2758	3134
2758	3304
2758	3530
2758	3606
2758	4576
2758	4784
2758	6221
2758	7523
2758	8145
2758	8578
2758	9138
2758	9502
2758	9680
2758	10704
3131	1
3131	313
3131	1702
3131	2758
3131	3131
3131	3133
3131	3134
3131	3304
3131	3530
3131	3606
3131	4576
3131	4784
3131	6221
3131	7523
3131	8145
3131	8578
3131	9138
3131	9502
3131	9680
3131	10704
3133	1
3133	313
3133	1702
3133	2758
3133	3131
3133	3133
3133	3134
3133	3304
3133	3530
3133	3606
3133	4576
3133	4784
3133	6221
3133	7523
3133	8145
3133	8578
3133	9138
3133	9502
3133	9680
3133	10704
3134	1
3134	313
3134	1702
3134	2758
3134	3131
3134	3133
3134	3134
3134	3304
3134	3530
3134	3606
3134	4576
3134	4784
3134	6221
3134	7523
3134	8145
3134	8578
3134	9138
3134	9502
3134	9680
3134	10704
3304	1
3304	313
3304	1702
3304	2758
3304	3131
3304	3133
3304	3134
3304	3304
3304	3530
3304	3606
3304	4576
3304	4784
3304	6221
3304	7523
3304	8145
3304	8578
3304	9138
3304	9502
3304	9680
3304	10704
3530	1
3530	313
3530	1702
3530	2758
3530	3131
3530	3133
3530	3134
3530	3304
3530	3530
3530	3606
3530	4576
3530	4784
3530	6221
3530	7523
3530	8145
3530	8578
3530	9138
3530	9502
3530	9680
3530	10704
3606	1
3606	313
3606	1702
3606	2758
3606	3131
3606	3133
3606	3134
3606	3304
3606	3530
3606	3606
3606	4576
3606	4784
3606	6221
3606	7523
3606	8145
3606	8578
3606	9138
3606	9502
3606	9680
3606	10704
4576	1
4576	313
4576	1702
4576	2758
4576	3131
4576	3133
4576	3134
4576	3304
4576	3530
4576	3606
4576	4576
4576	4784
4576	6221
4576	7523
4576	8145
4576	8578
4576	9138
4576	9502
4576	9680
4576	10704
4784	1
4784	313
4784	1702
4784	2758
4784	3131
4784	3133
4784	3134
4784	3304
4784	3530
4784	3606
4784	4576
4784	4784
4784	6221
4784	7523
4784	8145
4784	8578
4784	9138
4784	9502
4784	9680
4784	10704
6221	1
6221	313
6221	1702
6221	2758
6221	3131
6221	3133
6221	3134
6221	3304
6221	3530
6221	3606
6221	4576
6221	4784
6221	6221
6221	7523
6221	8145
6221	8578
6221	9138
6221	9502
6221	9680
6221	10704
7523	1
7523	313
7523	1702
7523	2758
7523	3131
7523	3133
7523	3134
7523	3304
7523	3530
7523	3606
7523	4576
7523	4784
7523	6221
7523	7523
7523	8145
7523	8578
7523	9138
7523	9502
7523	9680
7523	10704
8145	1
8145	313
8145	1702
8145	2758
8145	3131
8145	3133
8145	3134
8145	3304
8145	3530
8145	3606
8145	4576
8145	4784
8145	6221
8145	7523
8145	8145
8145	8578
8145	9138
8145	9502
8145	9680
8145	10704
8578	1
8578	313
8578	1702
8578	2758
8578	3131
8578	3133
8578	3134
8578	3304
8578	3530
8578	3606
8578	4576
8578	4784
8578	6221
8578	7523
8578	8145
8578	8578
8578	9138
8578	9502
8578	9680
8578	10704
9138	1
9138	313
9138	1702
9138	2758
9138	3131
9138	3133
9138	3134
9138	3304
9138	3530
9138	3606
9138	4576
9138	4784
9138	6221
9138	7523
9138	8145
9138	8578
9138	9138
9138	9502
9138	9680
9138	10704
9502	1
9502	313
9502	1702
9502	2758
9502	3131
9502	3133
9502	3134
9502	3304
9502	3530
9502	3606
9502	4576
9502	4784
9502	6221
9502	7523
9502	8145
9502	8578
9502	9138
9502	9502
9502	9680
9502	10704
9680	1
9680	313
9680	1702
9680	2758
9680	3131
9680	3133
9680	3134
9680	3304
9680	3530
9680	3606
9680	4576
9680	4784
9680	6221
9680	7523
9680	8145
9680	8578
9680	9138
9680	9502
9680	9680
9680	10704
10704	1
10704	313
10704	1702
10704	2758
10704	3131
10704	3133
10704	3134
10704	3304
10704	3530
10704	3606
10704	4576
10704	4784
10704	6221
10704	7523
10704	8145
10704	8578
10704	9138
10704	9502
10704	9680
10704	10704
2	2
2	18
2	145
2	187
2	348
2	390
2	464
2	952
2	1230
2	1435
2	1645
2	1646
2	1847
2	2001
2	2180
2	2544
2	2562
2	2570
2	2580
2	2591
2	2743
2	2821
2	2942
2	3041
2	3055
2	3083
2	3483
2	3484
2	3555
2	3598
2	3864
2	4026
2	4221
2	4237
2	4238
2	4245
2	4465
2	4515
2	4517
2	4574
2	4797
2	4805
2	4836
2	4901
2	4903
2	4955
2	5140
2	5178
2	5231
2	5233
2	5248
2	5318
2	5352
2	5370
2	5412
2	5430
2	5524
2	5625
2	5778
2	5868
2	6092
2	6149
2	6220
2	6275
2	6307
2	6312
2	6319
2	6418
2	6557
2	6925
2	7434
2	7494
2	7636
2	7801
2	7871
2	8022
2	8448
2	8455
2	8474
2	8490
2	8675
2	8749
2	8761
2	8907
2	9288
2	9332
2	9544
2	9754
2	9793
2	9851
2	10171
2	10357
2	10514
2	10544
2	10556
18	2
18	18
18	145
18	187
18	348
18	390
18	464
18	952
18	1230
18	1435
18	1645
18	1646
18	1847
18	2001
18	2180
18	2544
18	2562
18	2570
18	2580
18	2591
18	2743
18	2821
18	2942
18	3041
18	3055
18	3083
18	3483
18	3484
18	3555
18	3598
18	3864
18	4026
18	4221
18	4237
18	4238
18	4245
18	4465
18	4515
18	4517
18	4574
18	4797
18	4805
18	4836
18	4901
18	4903
18	4955
18	5140
18	5178
18	5231
18	5233
18	5248
18	5318
18	5352
18	5370
18	5412
18	5430
18	5524
18	5625
18	5778
18	5868
18	6092
18	6149
18	6220
18	6275
18	6307
18	6312
18	6319
18	6418
18	6557
18	6925
18	7434
18	7494
18	7636
18	7801
18	7871
18	8022
18	8448
18	8455
18	8474
18	8490
18	8675
18	8749
18	8761
18	8907
18	9288
18	9332
18	9544
18	9754
18	9793
18	9851
18	10171
18	10357
18	10514
18	10544
18	10556
145	2
145	18
145	145
145	187
145	348
145	390
145	464
145	952
145	1230
145	1435
145	1645
145	1646
145	1847
145	2001
145	2180
145	2544
145	2562
145	2570
145	2580
145	2591
145	2743
145	2821
145	2942
145	3041
145	3055
145	3083
145	3483
145	3484
145	3555
145	3598
145	3864
145	4026
145	4221
145	4237
145	4238
145	4245
145	4465
145	4515
145	4517
145	4574
145	4797
145	4805
145	4836
145	4901
145	4903
145	4955
145	5140
145	5178
145	5231
145	5233
145	5248
145	5318
145	5352
145	5370
145	5412
145	5430
145	5524
145	5625
145	5778
145	5868
145	6092
145	6149
145	6220
145	6275
145	6307
145	6312
145	6319
145	6418
145	6557
145	6925
145	7434
145	7494
145	7636
145	7801
145	7871
145	8022
145	8448
145	8455
145	8474
145	8490
145	8675
145	8749
145	8761
145	8907
145	9288
145	9332
145	9544
145	9754
145	9793
145	9851
145	10171
145	10357
145	10514
145	10544
145	10556
187	2
187	18
187	145
187	187
187	348
187	390
187	464
187	952
187	1230
187	1435
187	1645
187	1646
187	1847
187	2001
187	2180
187	2544
187	2562
187	2570
187	2580
187	2591
187	2743
187	2821
187	2942
187	3041
187	3055
187	3083
187	3483
187	3484
187	3555
187	3598
187	3864
187	4026
187	4221
187	4237
187	4238
187	4245
187	4465
187	4515
187	4517
187	4574
187	4797
187	4805
187	4836
187	4901
187	4903
187	4955
187	5140
187	5178
187	5231
187	5233
187	5248
187	5318
187	5352
187	5370
187	5412
187	5430
187	5524
187	5625
187	5778
187	5868
187	6092
187	6149
187	6220
187	6275
187	6307
187	6312
187	6319
187	6418
187	6557
187	6925
187	7434
187	7494
187	7636
187	7801
187	7871
187	8022
187	8448
187	8455
187	8474
187	8490
187	8675
187	8749
187	8761
187	8907
187	9288
187	9332
187	9544
187	9754
187	9793
187	9851
187	10171
187	10357
187	10514
187	10544
187	10556
348	2
348	18
348	145
348	187
348	348
348	390
348	464
348	952
348	1230
348	1435
348	1645
348	1646
348	1847
348	2001
348	2180
348	2544
348	2562
348	2570
348	2580
348	2591
348	2743
348	2821
348	2942
348	3041
348	3055
